Read Parameterfile _struct_CTL.dat
Shot: 204118	Time: 0.004000000ms	gFile: /root/HEAT/data/nstx_204118_opticalExample/0.004000000/g204118_0.004000000
Bounding box: Rmin = 0.01  Rmax = 2.1500001  Zmin = -2.20000005  Zmax = 2.20000005
Using g-file!
HEAT-coil (0 = off, 1 = on): 0
Currents:
0	0	0	0	0	0	
Adjustments:
0	0	0	

Field lines are calculated
MapDirection(0=both, 1=pos.phi, -1=neg.phi): -1
Start Tracer for 746 points ... 
psimin = 0.9472040686831406	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001911097875452934	steps = 1
psimin = 0.9472043113663056	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001911099997754505	steps = 1
psimin = 0.9466525853732883	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001909556806287593	steps = 1
psimin = 0.947313649282971	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001911416567171109	steps = 1
psimin = 0.9465726145322407	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.00190933696244704	steps = 1
psimin = 0.9465609609563701	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001909299620002433	steps = 1
psimin = 0.9468821585460069	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001910200557340292	steps = 1
psimin = 0.9468818029891772	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001910197455736361	steps = 1
psimin = 0.9463421396520967	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001908678212212265	steps = 1
psimin = 0.9473135273672186	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001911415499985067	steps = 1
psimin = 0.9465713357797998	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001909325831510878	steps = 1
psimin = 0.9479144019040082	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001913100002696317	steps = 1
psimin = 0.9485785360671533	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001914963269595111	steps = 1
psimin = 0.9469674870054858	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001910438466876074	steps = 1
psimin = 0.9466458889814432	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001909536716050624	steps = 1
psimin = 0.9469738055836091	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001910455061064195	steps = 1
psimin = 0.9476165542438938	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001912260599210685	steps = 1
psimin = 0.9466524520346121	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001909555644645223	steps = 1
psimin = 0.9479497840912483	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001913193489116721	steps = 1
psimin = 0.9489382995827731	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915967992398248	steps = 1
psimin = 0.9489382978087172	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915967976732987	steps = 1
psimin = 0.9486076034659955	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915039391977732	steps = 1
psimin = 0.9477313074105168	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001912581810171118	steps = 1
psimin = 0.9489382988928625	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915967986306201	steps = 1
psimin = 0.9489382987450244	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915967985000761	steps = 1
psimin = 0.9486076036634479	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915039393718704	steps = 1
psimin = 0.9486076022319186	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915039381096668	steps = 1
psimin = 0.9476228189639617	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001912276350371666	steps = 1
psimin = 0.9476228148928603	Lc at psimin = 0	<dpsi/dLc> = -6.390258398684858e-13	Lc = 0.001912276314659664	steps = 1
psimin = 0.9479497842398907	Lc at psimin = 0	<dpsi/dLc> = -5.229661699832728e-13	Lc = 0.001913193490422997	steps = 1
psimin = 0.9496029394076825	Lc at psimin = 0	<dpsi/dLc> = -5.229661699832728e-13	Lc = 0.001917836368353283	steps = 1
psimin = 0.9503650129506006	Lc at psimin = 0	<dpsi/dLc> = -5.229661699832728e-13	Lc = 0.001919990197314717	steps = 1
psimin = 0.9508522503544568	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001921354959052386	steps = 1
psimin = 0.949242745294013	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001916833718537655	steps = 1
psimin = 0.9497864575451633	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001918359122218187	steps = 1
psimin = 0.9486076067239586	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.00191503942070373	steps = 1
psimin = 0.9479150239213177	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001913105591251116	steps = 1
psimin = 0.9476228217938737	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001912276375195865	steps = 1
psimin = 0.9479497886496163	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001913193529175985	steps = 1
psimin = 0.9466461022574063	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001909538633647243	steps = 1
psimin = 0.9466526019153897	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001909556950513221	steps = 1
psimin = 0.9470343380146616	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001910631252591774	steps = 1
psimin = 0.9469735223599796	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001910452588247562	steps = 1
psimin = 0.9469682260707259	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001910444978224943	steps = 1
psimin = 0.9466522047614503	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001909553491737004	steps = 1
psimin = 0.9476173615360808	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001912267739332026	steps = 1
psimin = 0.9478036721691986	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001912792151168834	steps = 1
psimin = 0.9489383036729574	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001915968028515409	steps = 1
psimin = 0.9480701948821283	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001913534802679493	steps = 1
psimin = 0.9487289075986651	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001915383465935704	steps = 1
psimin = 0.9489383035251193	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001915968027209968	steps = 1
psimin = 0.9487699087647726	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001915501413689703	steps = 1
psimin = 0.9491302484448336	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001916507288805253	steps = 1
psimin = 0.9485789977040362	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001914967404290711	steps = 1
psimin = 0.9491299800077464	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.001916504850794365	steps = 1
psimin = 0.9495452808293956	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.0019176802681671	steps = 1
psimin = 0.9490724319522474	Lc at psimin = 0	<dpsi/dLc> = -5.807495076947345e-13	Lc = 0.00191634838107577	steps = 1
psimin = 0.9487693532954984	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001915496382798987	steps = 1
psimin = 0.9490723035665958	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001916347182154309	steps = 1
psimin = 0.9499367469961	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001918776617652544	steps = 1
psimin = 0.9509435026615165	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001921610483410902	steps = 1
psimin = 0.9506070801023768	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001920665688248815	steps = 1
psimin = 0.951588099872264	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001923405126869315	steps = 1
psimin = 0.9499367471432976	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001918776618957118	steps = 1
psimin = 0.9514964552281162	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001923151497091685	steps = 1
psimin = 0.9509435084947071	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001921610535557617	steps = 1
psimin = 0.9509435051198331	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001921610505572846	steps = 1
psimin = 0.9506070855365631	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001920665736496101	steps = 1
psimin = 0.9515880520449006	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.00192340469987969	steps = 1
psimin = 0.9515879928742507	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001923404171680593	steps = 1
psimin = 0.9515880252252052	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001923404460539179	steps = 1
psimin = 0.9506070872990019	Lc at psimin = 0	<dpsi/dLc> = -5.227894387228025e-13	Lc = 0.001920665752143859	steps = 1
psimin = 0.9515880782419454	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.00192340493400626	steps = 1
psimin = 0.9496029376881202	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.0019178363531299	steps = 1
psimin = 0.9495456753892649	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.001917683764457376	steps = 1
psimin = 0.9499367492531313	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.001918776637655993	steps = 1
psimin = 0.9506070846063871	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.001920665728237554	steps = 1
psimin = 0.9496029394076825	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.001917836368353283	steps = 1
psimin = 0.9496029397515949	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.001917836371397963	steps = 1
psimin = 0.9499367492040653	Lc at psimin = 0	<dpsi/dLc> = -6.382329425837053e-13	Lc = 0.001918776637221134	steps = 1
psimin = 0.9499367481246155	Lc at psimin = 0	<dpsi/dLc> = -5.225109759280634e-13	Lc = 0.001918776627654261	steps = 1
psimin = 0.9509435066360808	Lc at psimin = 0	<dpsi/dLc> = -5.225109759280634e-13	Lc = 0.001921610519044266	steps = 1
psimin = 0.9509435067828145	Lc at psimin = 0	<dpsi/dLc> = -5.225109759280634e-13	Lc = 0.001921610520347944	steps = 1
psimin = 0.9506070855855197	Lc at psimin = 0	<dpsi/dLc> = -5.225109759280634e-13	Lc = 0.001920665736930762	steps = 1
psimin = 0.9469738914322975	Lc at psimin = 0	<dpsi/dLc> = -5.225109759280634e-13	Lc = 0.001910455810400983	steps = 1
psimin = 0.946652106972764	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001909552639894953	steps = 1
psimin = 0.9469738913325731	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001910455809529645	steps = 1
psimin = 0.9466521053735254	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001909552625951667	steps = 1
psimin = 0.9490340747670261	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001916246681332873	steps = 1
psimin = 0.9478808905586654	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001913006279637928	steps = 1
psimin = 0.9475529055755056	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001912078458260101	steps = 1
psimin = 0.9482669088780211	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001914086375377306	steps = 1
psimin = 0.9478101462171495	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001912802456550556	steps = 1
psimin = 0.9478808912030525	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001913006285298705	steps = 1
psimin = 0.948266907740539	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001914086365364518	steps = 1
psimin = 0.9475529079596485	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001912078479165543	steps = 1
psimin = 0.9509435016343808	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001921610474285092	steps = 1
psimin = 0.9478101473577096	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001912802466566217	steps = 1
psimin = 0.9496381986716597	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001917934566164782	steps = 1
psimin = 0.9509510507647952	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001921643094938033	steps = 1
psimin = 0.949987140901778	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.00191892562919013	steps = 1
psimin = 0.9506220646243332	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001920715120038275	steps = 1
psimin = 0.9515879286852856	Lc at psimin = 0	<dpsi/dLc> = -5.806514535158524e-13	Lc = 0.001923403599173225	steps = 1
psimin = 0.9515878918775433	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001923403270352828	steps = 1
psimin = 0.950943501438736	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001921610472546855	steps = 1
psimin = 0.9515820546882595	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001923401550437753	steps = 1
psimin = 0.9499871477697129	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001918925690067971	steps = 1
psimin = 0.9493046794480017	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001916993102304301	steps = 1
psimin = 0.9515820541510136	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001923401545659567	steps = 1
psimin = 0.9506220676904632	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001920715147421331	steps = 1
psimin = 0.9509510528679226	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001921643113624022	steps = 1
psimin = 0.95158789060769	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001923403259058926	steps = 1
psimin = 0.9490340815467043	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001916246741379512	steps = 1
psimin = 0.9517890992454411	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001924709982255548	steps = 1
psimin = 0.9507864559035968	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001921187868047993	steps = 1
psimin = 0.9500045213473101	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001919710088011462	steps = 1
psimin = 0.9504744564730807	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001921041383213293	steps = 1
psimin = 0.9513164995855719	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001923404262049472	steps = 1
psimin = 0.9490857837944415	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001917044221570049	steps = 1
psimin = 0.9482852646670662	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001914144565950598	steps = 1
psimin = 0.9487388076194494	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001916077832790882	steps = 1
psimin = 0.9507865224655141	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.001921188070369177	steps = 1
psimin = 0.9469828145187845	Lc at psimin = 0	<dpsi/dLc> = -4.652078498017444e-13	Lc = 0.00191049993734915	steps = 1
psimin = 0.9467069999448936	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001910121608232682	steps = 1
psimin = 0.9462830721051354	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001909430086904713	steps = 1
psimin = 0.950796745235274	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.00192161484077254	steps = 1
psimin = 0.9516489502725436	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001923594488463551	steps = 1
psimin = 0.9513137907752186	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001923061270336586	steps = 1
psimin = 0.9493721968277903	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001917595233117705	steps = 1
psimin = 0.9482545378957411	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001914067654442851	steps = 1
psimin = 0.9480879019751882	Lc at psimin = 0	<dpsi/dLc> = -4.070846905306246e-13	Lc = 0.001913997064105427	steps = 1
psimin = 0.9475864285720524	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.001912591434004915	steps = 1
psimin = 0.9489832108383955	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.001916511735041919	steps = 1
psimin = 0.9503353247780618	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.001919919345926797	steps = 1
psimin = 0.9498861887743496	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.001919048590084435	steps = 1
psimin = 1.015877691158423	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.002550063632209742	steps = 1
psimin = 0.9478410475004511	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.001913446441628477	steps = 1
psimin = 0.9478410442273399	Lc at psimin = 0	<dpsi/dLc> = -3.490365886262685e-13	Lc = 0.001913446412893275	steps = 1
Program terminates normally, Time: 0.009999990463256836 s
